,title,company,salary,link,description,location,Minimum Experience Required,Education Required
0,Evaluation and Performance Measurement Analyst (12-18 Month...,Canadian Centre on Substance Use and Addiction,None,https://ca.indeed.com/viewjob/company/Canadian-Centre-on-Substance-Use-and-Addiction/jobs/Evaluation-Performance-Measurement-Analyst-0287aa9ca6eb6881?fccid=e0293ce6345ae05c&vjs=3,[],"Ottawa, ON",99,none
1,Production and Inventory Analyst,Natural MedCo.,17.0,https://ca.indeed.com/viewjob/company/Natural-MedCo./jobs/Production-Inventory-Analyst-2cb4f60e25c9063e?fccid=65d0b1aecfdbb7cb&vjs=3,[],"Strathroy, ON",99,none
2,Big Data and AI Analyst,Myant,None,https://ca.indeed.com/viewjob?jk=ebba39369abfc851&fccid=5d784228b1eee537&vjs=3,"['data', 'technology', 'technologies', 'experience', 'platform', 'platforms', 'learning', 'clothing', 'develop', 'development', 'developing', 'science']","Toronto, ON",99,none
3,Data Analyst - Video Sharing Platform BI,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=269b5188bb0d3602&fccid=6f250882b448d8bc&vjs=3,"['data', 'analyt', 'analytics', 'analytical', 'problem', 'problems', 'statist', 'statistics', 'report', 'technical', 'experience', 'impact', 'impacts', 'impactful']","Montréal, QC",2,none
4,MIS Analyst/Database Administrator (Job Req. #2021-001),Ross Video,None,https://ca.indeed.com/viewjob?jk=78c21f9d311d8361&fccid=9264019a303e05dd&vjs=3,"['experience', 'sql', 'database', 'required', 'erp', 'support', 'results', 'teams', 'team']","Ottawa, ON",1,bachelors degree
5,Business Analyst,SMSS,None,https://ca.indeed.com/viewjob/company/SMSS/jobs/Business-Analyst-883336bcbfde5920?fccid=bb5c9735e09ba38b&vjs=3,[],"Toronto, ON",99,none
6,HR Data Analyst,Behavox,None,https://ca.indeed.com/viewjob?jk=0472728d343ba0b8&fccid=131bed7b726f4d12&vjs=3,"['data', 'reporting', 'reports', 'analytics report', 'analytical', 'analyt', 'businesses', 'business', 'work', 'experience working', 'alignment', 'aligned', 'requir', 'requirements', 'require', 'requires']","Montréal, QC",99,none
7,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
8,New College Grad: BI developer - développeur BI,123Loadboard,None,https://ca.indeed.com/viewjob?jk=b3a23605515d9181&fccid=c198aef49e32d3e0&vjs=3,"['des', 'loadboard', 'aux', 'avec', 'les', 'etl', 'data', 'documentation']","Montréal, QC",99,
9,Business Analyst,Paradigm Consulting Group,None,https://ca.indeed.com/viewjob?jk=1b4608cb4abc16f3&fccid=abd5874d73395e17&vjs=3,"['business', 'test', 'experience', 'prepare', 'preparing process', 'processes', 'team', 'identify', 'identifying', 'developing', 'development']","Regina, SK",2,or degree
10,Junior Decision Support Analyst,Reconnect Community Health Services,22.12,https://ca.indeed.com/viewjob/company/Reconnect-Community-Health-Services/jobs/Junior-Decision-Support-Analyst-ed630239b0d7a730?fccid=a98132d5a4eb53d0&vjs=3,[],"Toronto, ON",99,none
11,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI-Group/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
12,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
13,Marketing Science Analyst - Data Engineering,Critical Mass,None,https://ca.indeed.com/viewjob?jk=ef32de97a1f82255&fccid=4c1cecd72be0fe72&vjs=3,"['reporting data', 'communicate', 'communication', 'support', 'marketing science', 'digital', 'reports', 'language', 'languages']","Toronto, ON",1,none
14,Business Analyst – Net Promoter Score (NPS). SaaS,AstraNorth,None,https://ca.indeed.com/viewjob/company/AstraNorth/jobs/Business-Analyst-Net-Promoter-Score-Saas-8519a2d2178f6969?fccid=8116154355837827&vjs=3,[],"Toronto, ON",99,none
15,Evaluation and Performance Measurement Analyst (12-18 Month...,Canadian Centre on Substance Use and Addiction,None,https://ca.indeed.com/viewjob/company/Canadian-Centre-on-Substance-Use-and-Addiction/jobs/Evaluation-Performance-Measurement-Analyst-0287aa9ca6eb6881?fccid=e0293ce6345ae05c&vjs=3,[],"Ottawa, ON",99,none
16,Production and Inventory Analyst,Natural MedCo.,17.0,https://ca.indeed.com/viewjob/company/Natural-Med-Co/jobs/Production-Inventory-Analyst-2cb4f60e25c9063e?fccid=65d0b1aecfdbb7cb&vjs=3,[],"Strathroy, ON",99,none
17,Big Data and AI Analyst,Myant,None,https://ca.indeed.com/viewjob?jk=ebba39369abfc851&fccid=5d784228b1eee537&vjs=3,"['data', 'technology', 'technologies', 'experience', 'platform', 'platforms', 'learning', 'clothing', 'develop', 'development', 'developing', 'science']","Toronto, ON",99,none
18,Data Analyst - Video Sharing Platform BI,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=269b5188bb0d3602&fccid=6f250882b448d8bc&vjs=3,"['data', 'analyt', 'analytics', 'analytical', 'problem', 'problems', 'statist', 'statistics', 'report', 'technical', 'experience', 'impact', 'impacts', 'impactful']","Montréal, QC",2,none
19,MIS Analyst/Database Administrator (Job Req. #2021-001),Ross Video,None,https://ca.indeed.com/viewjob?jk=78c21f9d311d8361&fccid=9264019a303e05dd&vjs=3,"['experience', 'sql', 'database', 'required', 'erp', 'support', 'results', 'teams', 'team']","Ottawa, ON",1,bachelors degree
20,Business Analyst,SMSS,None,https://ca.indeed.com/viewjob/company/SMSS/jobs/Business-Analyst-883336bcbfde5920?fccid=bb5c9735e09ba38b&vjs=3,[],"Toronto, ON",99,none
21,HR Data Analyst,Behavox,None,https://ca.indeed.com/viewjob?jk=0472728d343ba0b8&fccid=131bed7b726f4d12&vjs=3,"['data', 'reporting', 'reports', 'analytics report', 'analytical', 'analyt', 'businesses', 'business', 'work', 'experience working', 'alignment', 'aligned', 'requir', 'requirements', 'require', 'requires']","Montréal, QC",99,none
22,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
23,New College Grad: BI developer - développeur BI,123Loadboard,None,https://ca.indeed.com/viewjob?jk=b3a23605515d9181&fccid=c198aef49e32d3e0&vjs=3,"['des', 'loadboard', 'aux', 'avec', 'les', 'etl', 'data', 'documentation']","Montréal, QC",99,
24,Business Analyst,Paradigm Consulting Group,None,https://ca.indeed.com/viewjob?jk=1b4608cb4abc16f3&fccid=abd5874d73395e17&vjs=3,"['business', 'test', 'experience', 'prepare', 'preparing process', 'processes', 'team', 'identify', 'identifying', 'developing', 'development']","Regina, SK",2,or degree
25,Junior Decision Support Analyst,Reconnect Community Health Services,22.12,https://ca.indeed.com/viewjob/company/Reconnect-Mental-Health-Services/jobs/Junior-Decision-Support-Analyst-ed630239b0d7a730?fccid=a98132d5a4eb53d0&vjs=3,[],"Toronto, ON",99,none
26,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
27,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
28,Marketing Science Analyst - Data Engineering,Critical Mass,None,https://ca.indeed.com/viewjob?jk=ef32de97a1f82255&fccid=4c1cecd72be0fe72&vjs=3,"['reporting data', 'communicate', 'communication', 'support', 'marketing science', 'digital', 'reports', 'language', 'languages']","Toronto, ON",1,none
29,Business Analyst – Net Promoter Score (NPS). SaaS,AstraNorth,None,https://ca.indeed.com/viewjob/company/AstraNorth/jobs/Business-Analyst-Net-Promoter-Score-Saas-8519a2d2178f6969?fccid=8116154355837827&vjs=3,[],"Toronto, ON",99,none
30,BI/Media Analyst,Noise,None,https://ca.indeed.com/viewjob?jk=05de0c8b964c4364&fccid=350161138adcccdd&vjs=3,"['analytics', 'data', 'clients', 'client', 'experience', 'google', 'tool', 'tools', 'implementing', 'implement', 'implementation', 'including']","Vancouver, BC",1,college degree
31,Senior Business Analyst,EPAM Systems,None,https://ca.indeed.com/viewjob?jk=d305022b17748ca4&fccid=532afac41b2663f7&vjs=3,"['business', 'experience', 'experi', 'process', 'processes solution', 'team', 'teams', 'requirements', 'required', 'solut', 'paid', 'offshore']",Canada,4,none
32,Solution BI - Microsoft BI developer,Quebec en Mexico,None,https://ca.indeed.com/viewjob?jk=19395839399ed02f&fccid=942c4ec626ccb63b&vjs=3,"['les', 'des', 'sql', 'data', 'microsoft', 'azure', 'ssas', 'requir', 'required']","Quebec City, QC",2,science degree
33,"Senior Business Analyst, Business Intelligence - BC Centre o...",PHSA,None,https://ca.indeed.com/viewjob?jk=dadf106fc71cef71&fccid=f66f721a44de3765&vjs=3,"['data', 'health', 'including', 'includes', 'include', 'reporting', 'reports', 'report', 'related', 'relational', 'business', 'phsa', 'programs']","Vancouver, BC",3,masters degree
34,"Business Analyst, Supply Chain",Pet Valu,None,https://ca.indeed.com/viewjob?jk=11dcd27edfe8438e&fccid=95581e84c2b81b02&vjs=3,"['processes', 'process', 'business', 'systems', 'conduct', 'management', 'activity', 'actively', 'activities', 'requirements', 'analyst']","Markham, ON",4,bachelors degree
35,Sr. Technical Software Business Analyst,Orbit Group Partners,None,https://ca.indeed.com/viewjob?jk=dd6a9b0814d2adad&fccid=798b4f22ec1659fd&vjs=3,"['developing', 'development', 'develop', 'requirements', 'requires', 'requirement', 'requir', 'required', 'production', 'software product', 'business', 'experience', 'documentation', 'document', 'documenting', 'worked', 'work', 'working']","Markham, ON",6,
36,"Business Systems Analyst II, Human Resources Operations - Pe...",TELUS,None,https://ca.indeed.com/viewjob?jk=14e1a31bb411c692&fccid=4512634d9e7338a8&vjs=3,"['including', 'includes', 'support', 'supportive', 'supports', 'supporting', 'systems', 'experiences', 'experience', 'experi', 'management', 'managing', 'processes', 'process', 'business', 'team']",Canada,99,university degree
37,Business Systems Analyst,Hexagon,None,https://ca.indeed.com/viewjob?jk=41b78ecf5dfc0783&fccid=be79c378a31bc528&vjs=3,"['itsm', 'servicenow', 'business', 'data', 'lead', 'leading', 'processes', 'process', 'service', 'services', 'technologies', 'technology']","Calgary, AB",5,graduate degree
38,Delivery Manager and Business Analyst,Stantec,None,https://ca.indeed.com/viewjob?jk=59d9340c6fe07e4c&fccid=f1582c464db8553b&vjs=3,"['develop', 'development', 'including', 'include', 'projects', 'project', 'products', 'product', 'team', 'teams', 'stantec', 'requires', 'requirements', 'requir', 'required', 'status']","Vancouver, BC",1,undergraduate degree
39,"analyst, business - computer systems",Ascend Partners Inc.,39.0,https://ca.indeed.com/viewjob?jk=b256aeeb72cf73ab&fccid=38462fc7679e8d00&vjs=3,"['business', 'softwar', 'software', 'work', 'develop', 'development', 'travel', 'policy', 'policies', 'skil', 'information', 'inform']","Unionville, ON",99,none
40,Evaluation and Performance Measurement Analyst (12-18 Month...,Canadian Centre on Substance Use and Addiction,None,https://ca.indeed.com/viewjob/company/Canadian-Centre-on-Substance-Use-and-Addiction/jobs/Evaluation-Performance-Measurement-Analyst-0287aa9ca6eb6881?fccid=e0293ce6345ae05c&vjs=3,[],"Ottawa, ON",99,none
41,Production and Inventory Analyst,Natural MedCo.,17.0,https://ca.indeed.com/viewjob/company/Natural-Med-Co/jobs/Production-Inventory-Analyst-2cb4f60e25c9063e?fccid=65d0b1aecfdbb7cb&vjs=3,[],"Strathroy, ON",99,none
42,Big Data and AI Analyst,Myant,None,https://ca.indeed.com/viewjob?jk=ebba39369abfc851&fccid=5d784228b1eee537&vjs=3,"['data', 'technology', 'technologies', 'experience', 'platform', 'platforms', 'learning', 'clothing', 'develop', 'development', 'developing', 'science']","Toronto, ON",99,none
43,MIS Analyst/Database Administrator (Job Req. #2021-001),Ross Video,None,https://ca.indeed.com/viewjob?jk=78c21f9d311d8361&fccid=9264019a303e05dd&vjs=3,"['experience', 'sql', 'database', 'required', 'erp', 'support', 'results', 'teams', 'team']","Ottawa, ON",1,bachelors degree
44,Data Analyst - Video Sharing Platform BI,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=269b5188bb0d3602&fccid=6f250882b448d8bc&vjs=3,"['data', 'analyt', 'analytics', 'analytical', 'problem', 'problems', 'statist', 'statistics', 'report', 'technical', 'experience', 'impact', 'impacts', 'impactful']","Montréal, QC",2,none
45,Business Analyst,SMSS,None,https://ca.indeed.com/viewjob/company/SMSS/jobs/Business-Analyst-883336bcbfde5920?fccid=bb5c9735e09ba38b&vjs=3,[],"Toronto, ON",99,none
46,HR Data Analyst,Behavox,None,https://ca.indeed.com/viewjob?jk=0472728d343ba0b8&fccid=131bed7b726f4d12&vjs=3,"['data', 'reporting', 'reports', 'analytics report', 'analytical', 'analyt', 'businesses', 'business', 'work', 'experience working', 'alignment', 'aligned', 'requir', 'requirements', 'require', 'requires']","Montréal, QC",99,none
47,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
48,Junior Decision Support Analyst,Reconnect Community Health Services,22.12,https://ca.indeed.com/viewjob/company/Reconnect-Mental-Health-Services/jobs/Junior-Decision-Support-Analyst-ed630239b0d7a730?fccid=a98132d5a4eb53d0&vjs=3,[],"Toronto, ON",99,none
49,Business Analyst,Paradigm Consulting Group,None,https://ca.indeed.com/viewjob?jk=1b4608cb4abc16f3&fccid=abd5874d73395e17&vjs=3,"['business', 'test', 'experience', 'prepare', 'preparing process', 'processes', 'team', 'identify', 'identifying', 'developing', 'development']","Regina, SK",2,or degree
50,New College Grad: BI developer - développeur BI,123Loadboard,None,https://ca.indeed.com/viewjob?jk=b3a23605515d9181&fccid=c198aef49e32d3e0&vjs=3,"['des', 'loadboard', 'aux', 'avec', 'les', 'etl', 'data', 'documentation']","Montréal, QC",99,
51,Marketing Science Analyst - Data Engineering,Critical Mass,None,https://ca.indeed.com/viewjob?jk=ef32de97a1f82255&fccid=4c1cecd72be0fe72&vjs=3,"['reporting data', 'communicate', 'communication', 'support', 'marketing science', 'digital', 'reports', 'language', 'languages']","Toronto, ON",1,none
52,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
53,Business Analyst – Net Promoter Score (NPS). SaaS,AstraNorth,None,https://ca.indeed.com/viewjob/company/AstraNorth/jobs/Business-Analyst-Net-Promoter-Score-Saas-8519a2d2178f6969?fccid=8116154355837827&vjs=3,[],"Toronto, ON",99,none
54,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
55,Business Analyst 278,Foilcon,75.0,https://ca.indeed.com/viewjob/company/Foilcon/jobs/Business-Analyst-b640e4e31d3e75b5?fccid=3c390d82cd194f25&vjs=3,[],"Toronto, ON",99,none
56,Evaluation and Performance Measurement Analyst (12-18 Month...,Canadian Centre on Substance Use and Addiction,None,https://ca.indeed.com/viewjob/company/Canadian-Centre-on-Substance-Use-and-Addiction/jobs/Evaluation-Performance-Measurement-Analyst-0287aa9ca6eb6881?fccid=e0293ce6345ae05c&vjs=3,[],"Ottawa, ON",99,none
57,Production and Inventory Analyst,Natural MedCo.,17.0,https://ca.indeed.com/viewjob/company/Natural-Med-Co/jobs/Production-Inventory-Analyst-2cb4f60e25c9063e?fccid=65d0b1aecfdbb7cb&vjs=3,[],"Strathroy, ON",99,none
58,MIS Analyst/Database Administrator (Job Req. #2021-001),Ross Video,None,https://ca.indeed.com/viewjob?jk=78c21f9d311d8361&fccid=9264019a303e05dd&vjs=3,"['experience', 'sql', 'database', 'required', 'erp', 'support', 'results', 'teams', 'team']","Ottawa, ON",1,bachelors degree
59,Data Analyst - Video Sharing Platform BI,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=269b5188bb0d3602&fccid=6f250882b448d8bc&vjs=3,"['data', 'analyt', 'analytics', 'analytical', 'problem', 'problems', 'statist', 'statistics', 'report', 'technical', 'experience', 'impact', 'impacts', 'impactful']","Montréal, QC",2,none
60,Business Analyst,SMSS,None,https://ca.indeed.com/viewjob/company/SMSS/jobs/Business-Analyst-883336bcbfde5920?fccid=bb5c9735e09ba38b&vjs=3,[],"Toronto, ON",99,none
61,HR Data Analyst,Behavox,None,https://ca.indeed.com/viewjob?jk=0472728d343ba0b8&fccid=131bed7b726f4d12&vjs=3,"['data', 'reporting', 'reports', 'analytics report', 'analytical', 'analyt', 'businesses', 'business', 'work', 'experience working', 'alignment', 'aligned', 'requir', 'requirements', 'require', 'requires']","Montréal, QC",99,none
62,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
63,Junior Decision Support Analyst,Reconnect Community Health Services,22.12,https://ca.indeed.com/viewjob/company/Reconnect-Mental-Health-Services/jobs/Junior-Decision-Support-Analyst-ed630239b0d7a730?fccid=a98132d5a4eb53d0&vjs=3,[],"Toronto, ON",99,none
64,Business Analyst,Paradigm Consulting Group,None,https://ca.indeed.com/viewjob?jk=1b4608cb4abc16f3&fccid=abd5874d73395e17&vjs=3,"['business', 'test', 'experience', 'prepare', 'preparing process', 'processes', 'team', 'identify', 'identifying', 'developing', 'development']","Regina, SK",2,or degree
65,New College Grad: BI developer - développeur BI,123Loadboard,None,https://ca.indeed.com/viewjob?jk=b3a23605515d9181&fccid=c198aef49e32d3e0&vjs=3,"['des', 'loadboard', 'aux', 'avec', 'les', 'etl', 'data', 'documentation']","Montréal, QC",99,
66,Marketing Science Analyst - Data Engineering,Critical Mass,None,https://ca.indeed.com/viewjob?jk=ef32de97a1f82255&fccid=4c1cecd72be0fe72&vjs=3,"['reporting data', 'communicate', 'communication', 'support', 'marketing science', 'digital', 'reports', 'language', 'languages']","Toronto, ON",1,none
67,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
68,Business Analyst – Net Promoter Score (NPS). SaaS,AstraNorth,None,https://ca.indeed.com/viewjob/company/AstraNorth/jobs/Business-Analyst-Net-Promoter-Score-Saas-8519a2d2178f6969?fccid=8116154355837827&vjs=3,[],"Toronto, ON",99,none
69,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
